 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/МДФ/Фасад/AGT_728/1/853/294/18/2/2/2/2/Нет/2|18|AGT_728|857/2|18|AGT_728|857/2|18|AGT_728|297.75/2|18|AGT_728|297.75/1
 TB2/МДФ/Фасад/AGT_728/1/294/853/18/2/2/2/2/Нет/2|18|AGT_728|297.75/2|18|AGT_728|297.75/2|18|AGT_728|857/2|18|AGT_728|857/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/ЛДСП/Полка/AGT_728/1/568/664/16/1/0/0/0/Нет/1|16|AGT_728|568/0/0/0/1
 TB2/ЛДСП/Полка/AGT_728/1/568/664/16/1/0/0/0/Нет/1|16|AGT_728|568/0/0/0/1
 TB2/ЛДСП/Крыша/AGT_728/1/568/649/16/1/0/0/0/Нет/1|16|AGT_728|568/0/0/0/1
 TB2/ЛДСП/Дно/AGT_728/1/568/664/16/1/0/0/0/Нет/1|16|AGT_728|568/0/0/0/1
 TB2/ЛДСП/Стойка/AGT_728/1/858/664/16/0/1/1/1/Нет/0/1|16|AGT_728|860/1|16|AGT_728|665/1|16|AGT_728|665/1
 TB2/ЛДСП/Стойка/AGT_728/1/858/664/16/0/1/1/1/Нет/0/1|16|AGT_728|860/1|16|AGT_728|665/1|16|AGT_728|665/1
 TB2/Фурнитура/Подвесной кронштейн для настенных модулей левый/Белый/1
 TB2/Фурнитура/Подвесной кронштейн для настенных модулей правый/Белый/1
 Компонент/ЛДСП/Стойка/AGT_728/1/2583/63/16/0/0/0/0/Нет/0/0/0/0/1
 Компонент/ЛДСП/Стойка/AGT_728/1/2583/63/16/0/0/0/0/Нет/0/0/0/0/1
